Agency ID - NCES Assigned [District] Latest available year,Agency Name,State Name [District] Latest available year,Urban-centric Locale [District] 2009-10,Student_Size,Lunch_Status,AFGR,i_agency_type_regional_education_services,i_lgo_PK,i_lgo_K,Total Number Operational Schools [Public School] 2009-10,i_fin_sdlc_sec,r_frev_ao,r_frev_dis,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10,r_stud_reg_12_W_M,r_stud_reg_12_W_F,i_fin_sdlc_elem_sec,i_fin_sdlc_voc,r_stud_reg_12_W_F_LOWFULL,i_lgo_PK_LOWFULL,r_stud_reg_12_W_M_LOWFULL,i_lgo_K_LOWFULL,i_agency_type_local_school_district,r_frev_ao_LOWFULL,r_stud_re_B,r_stud_912,i_lgo_K_HIGHNOGE,i_lgo_PK_HIGHNOGE,i_fin_sdlc_sec_HIGHNOGE,r_st_TS,Total Number Operational Schools [Public School] 2009-10_HIGHNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_HIGHNOGE,r_frev_ao_HIGHNOGE,r_frev_dis_HIGHNOGE,r_stud_912_HIGHNOGE,i_fin_sdlc_voc_HIGHNOGE,i_lgo_K_LOWNOGE,i_lgo_PK_LOWNOGE,r_st_TS_LOWNOGE,i_fin_sdlc_voc_LOWNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_LOWNOGE,r_stud_912_LOWNOGE,r_frev_ao_LOWNOGE,i_ma_metropolitan,i_ucl_city_small,i_ma_micropolitan
2105130,RUSSELL INDEPENDENT,Kentucky,22-Suburb: Mid-size,Medium,Average,93.6,0,1,0,5.0,0,0.60788863109,0.0,8557.0,0.0290620871863,0.033905768384,1,0,0.033905768384,1,0.0290620871863,0,1,0.60788863109,0.0123293703214,0.285777190665,0,1,0,0.155878467635,5.0,8557.0,0.60788863109,0.0,0.285777190665,0,0,1,0.155878467635,0,8557.0,0.285777190665,0.60788863109,1,0,0
102910,RUSSELLVILLE CITY,Alabama,32-Town: Distant,Medium,High,73.5,0,0,1,4.0,0,0.183877611062,0.197999411592,9217.0,0.0267558528428,0.0192307692308,1,0,0.0192307692308,0,0.0267558528428,1,1,0.183877611062,0.0848662207358,0.286789297659,1,0,0,0.115635451505,4.0,9217.0,0.183877611062,0.197999411592,0.286789297659,0,1,0,0.115635451505,0,9217.0,0.286789297659,0.183877611062,0,0,0
2105190,RUSSELLVILLE INDEPENDENT,Kentucky,32-Town: Distant,Medium,Average,94.8,0,1,0,4.0,0,0.437106918239,0.0,10259.0,,,1,0,,1,,0,1,0.437106918239,,,0,1,0,0.163464991023,4.0,10259.0,0.437106918239,0.0,,0,0,1,0.163464991023,0,10259.0,,0.437106918239,0,0,0
512060,RUSSELLVILLE SCHOOL DISTRICT,Arkansas,33-Town: Remote,Large,Average,79.8,0,1,0,11.0,0,0.360336598845,0.201331323788,16508.0,0.0226192739023,0.027941455997,1,0,0.027941455997,1,0.0226192739023,0,1,0.360336598845,0.0836342900589,0.286067287588,0,1,0,0.159855540772,11.0,16508.0,0.360336598845,0.201331323788,0.286067287588,0,0,1,0.159855540772,0,16508.0,0.286067287588,0.360336598845,0,0,1
3904981,RUSSIA LOCAL,Ohio,42-Rural: Distant,Medium,Low,97.6,0,1,0,2.0,0,0.0,0.380952380952,10822.0,0.0233545647558,0.0339702760085,1,0,0.0339702760085,1,0.0233545647558,0,1,0.0,0.0,0.269639065817,0,1,0,0.128237791932,2.0,10822.0,0.0,0.380952380952,0.269639065817,0,0,1,0.128237791932,0,10822.0,0.269639065817,0.0,0,0,1
4703690,RUTHERFORD COUNTY,Tennessee,41-Rural: Fringe,Large,Average,91.1,0,1,0,44.0,0,0.0530215049457,0.355091906612,8043.0,0.0286631810823,0.0270177021683,1,0,0.0270177021683,1,0.0286631810823,0,1,0.0530215049457,0.167520369437,0.338650176491,0,1,0,0.105509434964,44.0,8043.0,0.0530215049457,0.355091906612,0.338650176491,0,0,1,0.105509434964,0,8043.0,0.338650176491,0.0530215049457,1,0,0
3704080,RUTHERFORD COUNTY SCHOOLS,North Carolina,41-Rural: Fringe,Large,High,76.9,0,1,0,18.0,0,0.561179266491,0.0,9513.0,0.0240204974912,0.0295719013558,1,0,0.0295719013558,1,0.0240204974912,0,1,0.561179266491,0.169531333405,0.310558343119,0,1,0,0.144926470588,18.0,9513.0,0.561179266491,0.0,0.310558343119,0,0,1,0.144926470588,0,9513.0,0.310558343119,0.561179266491,0,0,1
3414460,RUTHERFORD PUBLIC SCHOOLS,New Jersey,21-Suburb: Large,Medium,Low,91.5,0,0,1,5.0,0,0.181075561607,0.773995915589,16900.0,0.0259793814433,0.0309278350515,1,0,0.0309278350515,0,0.0259793814433,1,1,0.181075561607,0.0263917525773,0.315463917526,1,0,0,0.134395424837,5.0,16900.0,0.181075561607,0.773995915589,0.315463917526,0,1,0,0.134395424837,0,16900.0,0.315463917526,0.181075561607,1,0,0
1925050,RUTHVEN-AYRSHIRE COMM SCHOOL DISTRICT,Iowa,43-Rural: Remote,Medium,Average,83.3,0,1,0,2.0,0,0.451704545455,0.139204545455,11767.0,0.056,0.028,1,0,0.028,1,0.056,0,1,0.451704545455,0.004,0.292,0,1,0,0.171111111111,2.0,11767.0,0.451704545455,0.139204545455,0.292,0,0,1,0.171111111111,0,11767.0,0.292,0.451704545455,0,0,0
5007050,RUTLAND CITY SCHOOL DISTRICT,Vermont,33-Town: Remote,Medium,Average,100.0,0,1,0,6.0,0,0.347536894617,0.161712741634,17504.0,0.0552025416998,0.0540111199365,1,0,0.0540111199365,1,0.0552025416998,0,0,0.347536894617,0.0123113582208,0.412231930103,0,1,0,0.17292623942,6.0,17504.0,0.347536894617,0.161712741634,0.412231930103,0,0,1,0.17292623942,0,17504.0,0.412231930103,0.347536894617,0,0,1
4664140,RUTLAND SCHOOL DISTRICT 39-4,South Dakota,42-Rural: Distant,Small,Low,84.6,0,0,1,3.0,0,0.242647058824,0.397058823529,13215.0,0.0560747663551,0.0467289719626,1,0,0.0467289719626,0,0.0560747663551,1,1,0.242647058824,0.00934579439252,0.401869158879,1,0,0,0.28214953271,3.0,13215.0,0.242647058824,0.397058823529,0.401869158879,0,1,0,0.28214953271,0,13215.0,0.401869158879,0.242647058824,0,0,0
4026610,RYAN,Oklahoma,43-Rural: Remote,Medium,High,85.0,0,1,0,2.0,0,0.0,0.15512465374,10197.0,0.0300429184549,0.0300429184549,1,0,0.0300429184549,1,0.0300429184549,0,1,0.0,0.0171673819742,0.287553648069,0,1,0,0.162660944206,2.0,10197.0,0.0,0.15512465374,0.287553648069,0,0,1,0.162660944206,0,10197.0,0.287553648069,0.0,0,0,0
3625260,RYE CITY SCHOOL DISTRICT,New York,21-Suburb: Large,Medium,Low,97.1,0,0,1,5.0,0,0.0586353944563,0.544776119403,21303.0,0.0261712439418,0.0290791599354,1,0,0.0290791599354,0,0.0261712439418,1,1,0.0586353944563,0.00743134087237,0.285945072698,1,0,0,0.149867528271,5.0,21303.0,0.0586353944563,0.544776119403,0.285945072698,0,1,0,0.149867528271,0,21303.0,0.285945072698,0.0586353944563,1,0,0
3625290,RYE NECK UNION FREE SCHOOL DISTRICT,New York,21-Suburb: Large,Small,Low,93.0,0,0,1,4.0,0,0.0697012802276,0.449502133713,22871.0,0.0363881401617,0.0229110512129,1,0,0.0229110512129,0,0.0363881401617,1,1,0.0697012802276,0.0296495956873,0.280323450135,1,0,0,0.140141509434,4.0,22871.0,0.0697012802276,0.449502133713,0.280323450135,0,1,0,0.140141509434,0,22871.0,0.280323450135,0.0697012802276,1,0,0
3023340,RYEGATE K-12 SCHOOLS,Montana,43-Rural: Remote,Small,Average,44.4,0,1,0,3.0,0,0.222222222222,0.0,19382.0,0.0441176470588,0.0147058823529,1,0,0.0147058823529,1,0.0441176470588,0,1,0.222222222222,0.0,0.264705882353,0,1,0,0.176323529412,3.0,19382.0,0.222222222222,0.0,0.264705882353,0,0,1,0.176323529412,0,19382.0,0.264705882353,0.222222222222,0,0,0
4838400,S AND S CISD,Texas,42-Rural: Distant,Medium,Average,94.1,0,1,0,3.0,0,0.45085995086,0.0,13374.0,0.0403800475059,0.0273159144893,1,0,0.0273159144893,1,0.0403800475059,0,1,0.45085995086,0.020190023753,0.305225653207,0,1,0,0.145190023753,3.0,13374.0,0.45085995086,0.0,0.305225653207,0,0,1,0.145190023753,0,13374.0,0.305225653207,0.45085995086,1,0,0
2000005,SABETHA,Kansas,43-Rural: Remote,Large,Low,87.9,0,0,1,5.0,0,,,,0.0318133616119,0.0318133616119,1,0,0.0318133616119,0,0.0318133616119,1,1,,0.0106044538706,0.309650053022,1,0,0,0.173594909862,5.0,,,,0.309650053022,0,1,0,0.173594909862,0,,0.309650053022,,0,0,0
4838430,SABINAL ISD,Texas,43-Rural: Remote,Medium,High,64.3,0,1,0,4.0,0,0.651824817518,0.0,13402.0,0.00787401574803,0.00590551181102,1,0,0.00590551181102,1,0.00787401574803,0,1,0.651824817518,0.0196850393701,0.271653543307,0,1,0,0.18374015748,4.0,13402.0,0.651824817518,0.0,0.271653543307,0,0,1,0.18374015748,0,13402.0,0.271653543307,0.651824817518,0,0,1
4838460,SABINE ISD,Texas,42-Rural: Distant,Large,Average,82.9,0,1,0,4.0,0,0.778367226643,0.0,11300.0,0.0354391371341,0.0192604006163,1,0,0.0192604006163,1,0.0354391371341,0,1,0.778367226643,0.0839753466872,0.295069337442,0,1,0,0.183151001541,4.0,11300.0,0.778367226643,0.0,0.295069337442,0,0,1,0.183151001541,0,11300.0,0.295069337442,0.778367226643,1,0,0
2201380,SABINE PARISH,Louisiana,42-Rural: Distant,Large,High,74.5,0,1,0,12.0,0,0.298207308665,0.118133762353,10494.0,0.0153203342618,0.0162488393686,1,0,0.0162488393686,1,0.0153203342618,0,1,0.298207308665,0.237929433612,0.245357474466,0,1,0,0.165406220984,12.0,10494.0,0.298207308665,0.118133762353,0.245357474466,0,0,1,0.165406220984,0,10494.0,0.245357474466,0.298207308665,0,0,0
4838490,SABINE PASS ISD,Texas,42-Rural: Distant,Small,Average,66.7,0,1,0,1.0,0,0.0215053763441,0.0,73974.0,0.00986842105263,0.0296052631579,1,0,0.0296052631579,1,0.00986842105263,0,1,0.0215053763441,0.207236842105,0.332236842105,0,1,0,0.171019736842,1.0,73974.0,0.0215053763441,0.0,0.332236842105,0,0,1,0.171019736842,0,73974.0,0.332236842105,0.0215053763441,1,0,0
2500028,SABIS INTERNATIONAL CHARTER (DISTRICT),Massachusetts,12-City: Mid-size,Small,Average,80.5,0,0,1,1.0,0,,,,0.00890019071837,0.0057215511761,1,0,0.0057215511761,0,0.00890019071837,1,0,,0.307056579784,0.288620470439,1,0,0,0.0862174189447,1.0,,,,0.288620470439,0,1,0,0.0862174189447,0,,0.288620470439,,1,0,0
3625350,SACHEM CENTRAL SCHOOL DISTRICT,New York,21-Suburb: Large,Large,Low,94.4,0,0,1,18.0,0,0.0123385106692,0.53433009145,19657.0,0.0344850948509,0.0320460704607,1,0,0.0320460704607,0,0.0344850948509,1,1,0.0123385106692,0.019512195122,0.317818428184,1,0,0,0.13843495935,18.0,19657.0,0.0123385106692,0.53433009145,0.317818428184,0,1,0,0.13843495935,0,19657.0,0.317818428184,0.0123385106692,1,0,0
3614880,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,Low,84.6,0,0,1,1.0,0,0.107508532423,0.203071672355,15752.0,0.04,0.0252631578947,1,0,0.0252631578947,0,0.04,1,1,0.107508532423,0.0231578947368,0.313684210526,1,0,0,0.163305263158,1.0,15752.0,0.107508532423,0.203071672355,0.313684210526,0,1,0,0.163305263158,0,15752.0,0.313684210526,0.107508532423,0,0,1
633840,SACRAMENTO CITY UNIFIED,California,11-City: Large,Large,Average,61.8,0,0,1,85.0,0,0.175867139324,0.188131903204,10529.0,0.00572246065808,0.00511234536733,1,0,0.00511234536733,0,0.00572246065808,1,1,0.175867139324,0.181519818228,0.295905916014,1,0,0,0.0602530799749,85.0,10529.0,0.175867139324,0.188131903204,0.295905916014,0,1,0,0.0602530799749,0,10529.0,0.295905916014,0.175867139324,1,0,0
691027,SACRAMENTO COUNTY OFFICE OF EDUCATION,California,21-Suburb: Large,Small,High,23.0,1,0,1,9.0,0,0.227377396067,0.632343788897,155079.0,0.0467706013363,0.0144766146993,0,1,0.0144766146993,0,0.0467706013363,1,0,0.227377396067,0.317371937639,0.779510022272,1,0,0,0.326280623608,9.0,155079.0,0.227377396067,0.632343788897,0.779510022272,1,1,0,0.326280623608,1,155079.0,0.779510022272,0.227377396067,1,0,0
3414490,SADDLE BROOK TOWNSHIP BOARD OF EDUCATION,New Jersey,21-Suburb: Large,Small,Low,93.4,0,1,0,5.0,0,0.0660194174757,0.658252427184,17652.0,0.0208816705336,0.0284222737819,1,0,0.0284222737819,1,0.0208816705336,0,1,0.0660194174757,0.0295823665893,0.287703016241,0,1,0,0.14466130884,5.0,17652.0,0.0660194174757,0.658252427184,0.287703016241,0,0,1,0.14466130884,0,17652.0,0.287703016241,0.0660194174757,1,0,0
407170,SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT,Arizona,43-Rural: Remote,Large,Average,82.2,0,1,0,4.0,0,0.135518157662,0.295837023915,10726.0,0.0212201591512,0.0198938992042,1,0,0.0198938992042,1,0.0212201591512,0,1,0.135518157662,0.0305039787798,0.272546419098,0,1,0,0.0995962938451,4.0,10726.0,0.135518157662,0.295837023915,0.272546419098,0,0,1,0.0995962938451,0,10726.0,0.272546419098,0.135518157662,1,0,0
633860,SADDLEBACK VALLEY UNIFIED,California,21-Suburb: Large,Large,Average,92.2,0,0,1,35.0,0,0.12614643644,0.544755853871,9138.0,0.0282173321795,0.0259920880208,1,0,0.0259920880208,0,0.0282173321795,1,1,0.12614643644,0.0178328594387,0.349826925454,1,0,0,0.0558680952234,35.0,9138.0,0.12614643644,0.544755853871,0.349826925454,0,1,0,0.0558680952234,0,9138.0,0.349826925454,0.12614643644,1,0,0
407240,SAFFORD UNIFIED DISTRICT,Arizona,33-Town: Remote,Large,Low,82.6,0,1,0,6.0,0,0.423447537473,0.10403283369,7169.0,0.019454032005,0.0216504549733,1,0,0.0216504549733,1,0.019454032005,0,1,0.423447537473,0.0247882020709,0.2861625353,0,1,0,0.091899262111,6.0,7169.0,0.423447537473,0.10403283369,0.2861625353,0,0,1,0.091899262111,0,7169.0,0.2861625353,0.423447537473,0,0,1
3625380,SAG HARBOR UNION FREE SCHOOL DISTRICT,New York,31-Town: Fringe,Small,Low,91.7,0,0,1,2.0,0,0.0701754385965,0.526315789474,31029.0,0.0299465240642,0.0342245989305,1,0,0.0342245989305,0,0.0299465240642,1,1,0.0701754385965,0.0224598930481,0.316577540107,1,0,0,0.203219251337,2.0,31029.0,0.0701754385965,0.526315789474,0.316577540107,0,1,0,0.203219251337,0,31029.0,0.316577540107,0.0701754385965,1,0,0
2630390,SAGINAW SCHOOL DISTRICT OF THE CITY OF,Michigan,13-City: Small,Medium,High,42.7,0,0,1,23.0,0,0.456961227879,0.0,12190.0,0.00531177829099,0.00461893764434,1,0,0.00461893764434,0,0.00531177829099,1,1,0.456961227879,0.652655889145,0.311662817552,1,0,0,0.130149714286,23.0,12190.0,0.456961227879,0.0,0.311662817552,0,1,0,0.130149714286,0,12190.0,0.311662817552,0.456961227879,1,1,0
2630450,SAGINAW TOWNSHIP COMMUNITY SCHOOLS,Michigan,13-City: Small,Medium,Average,75.7,0,0,1,9.0,0,0.172385620915,0.0,11040.0,0.0309336332958,0.0281214848144,1,0,0.0281214848144,0,0.0309336332958,1,1,0.172385620915,0.12223472066,0.38226471691,1,0,0,0.102814993505,9.0,11040.0,0.172385620915,0.0,0.38226471691,0,1,0,0.102814993505,0,11040.0,0.38226471691,0.172385620915,1,1,0
407300,SAHUARITA UNIFIED DISTRICT,Arizona,41-Rural: Fringe,Large,Average,81.2,0,1,0,6.0,0,0.0369948776323,0.141149686966,9081.0,0.0153969206159,0.0159968006399,1,0,0.0159968006399,1,0.0153969206159,0,1,0.0369948776323,0.0439912017596,0.28974205159,0,1,0,0.116533799055,6.0,9081.0,0.0369948776323,0.141149686966,0.28974205159,0,0,1,0.116533799055,0,9081.0,0.28974205159,0.0369948776323,1,0,0
5506060,SAINT CROIX CENTRAL SCHOOL DISTRICT,Wisconsin,42-Rural: Distant,Large,Low,100.0,0,1,0,3.0,0,0.439001848429,0.357670979667,11638.0,0.0332075471698,0.0332075471698,1,0,0.0332075471698,1,0.0332075471698,0,1,0.439001848429,0.0135849056604,0.270188679245,0,1,0,0.105109433962,3.0,11638.0,0.439001848429,0.357670979667,0.270188679245,0,0,1,0.105109433962,0,11638.0,0.270188679245,0.439001848429,1,0,0
5513230,SAINT CROIX FALLS SCHOOL DISTRICT,Wisconsin,42-Rural: Distant,Medium,Average,91.4,0,1,0,4.0,0,0.402777777778,0.181944444444,12105.0,0.0498687664042,0.0367454068241,1,0,0.0367454068241,1,0.0498687664042,0,1,0.402777777778,0.0139982502187,0.321084864392,0,1,0,0.125809273841,4.0,12105.0,0.402777777778,0.181944444444,0.321084864392,0,0,1,0.125809273841,0,12105.0,0.321084864392,0.402777777778,0,0,0
5513260,SAINT FRANCIS SCHOOL DISTRICT,Wisconsin,21-Suburb: Large,Small,Average,86.6,0,1,0,3.0,0,0.316223648029,0.382218148488,18770.0,0.0365758754864,0.0389105058366,1,0,0.0389105058366,1,0.0365758754864,0,1,0.316223648029,0.0560311284047,0.470817120623,0,1,0,0.106140077821,3.0,18770.0,0.316223648029,0.382218148488,0.470817120623,0,0,1,0.106140077821,0,18770.0,0.470817120623,0.316223648029,1,0,0
637830,SAINT HELENA UNIFIED,California,31-Town: Fringe,Small,Average,86.9,0,0,1,4.0,0,0.155672823219,0.39489885664,21479.0,0.017870439315,0.0215934475056,1,0,0.0215934475056,0,0.017870439315,1,1,0.155672823219,0.00521221146687,0.3730454207,1,0,0,0.105584512286,4.0,21479.0,0.155672823219,0.39489885664,0.3730454207,0,1,0,0.105584512286,0,21479.0,0.3730454207,0.155672823219,1,0,0
4838520,SAINT JO ISD,Texas,43-Rural: Remote,Medium,Average,87.0,0,1,0,2.0,0,0.412541254125,0.0,10694.0,0.031847133758,0.0286624203822,1,0,0.0286624203822,1,0.031847133758,0,1,0.412541254125,0.0127388535032,0.267515923567,0,1,0,0.174681528662,2.0,10694.0,0.412541254125,0.0,0.267515923567,0,0,1,0.174681528662,0,10694.0,0.267515923567,0.412541254125,0,0,0
3627930,SAINT JOHNSVILLE CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,Average,75.7,0,1,0,2.0,0,0.0677966101695,0.222222222222,16074.0,0.0316455696203,0.0379746835443,1,0,0.0379746835443,1,0.0316455696203,0,1,0.0677966101695,0.0084388185654,0.274261603376,0,1,0,0.150063291139,2.0,16074.0,0.0677966101695,0.222222222222,0.274261603376,0,0,1,0.150063291139,0,16074.0,0.274261603376,0.0677966101695,0,0,1
200680,SAINT MARY'S SCHOOL DISTRICT,Alaska,43-Rural: Remote,Small,High,60.0,0,1,0,1.0,0,0.418120805369,0.0348993288591,32400.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.418120805369,0.0117647058824,0.282352941176,0,1,0,0.175882352941,1.0,32400.0,0.418120805369,0.0348993288591,0.282352941176,0,0,1,0.175882352941,0,32400.0,0.282352941176,0.418120805369,0,0,0
4220640,SAINT MARYS AREA SD,Pennsylvania,41-Rural: Fringe,Medium,Average,93.8,0,0,1,5.0,0,0.580921052632,0.0,10379.0,0.0480769230769,0.034527972028,1,0,0.034527972028,0,0.0480769230769,1,1,0.580921052632,0.00480769230769,0.341346153846,1,0,0,0.117832167832,5.0,10379.0,0.580921052632,0.0,0.341346153846,0,1,0,0.117832167832,0,10379.0,0.341346153846,0.580921052632,0,0,1
3627990,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,New York,43-Rural: Remote,Medium,Average,84.2,0,1,0,1.0,0,0.025171624714,0.185354691076,23742.0,0.0338983050847,0.0237288135593,1,0,0.0237288135593,1,0.0338983050847,0,1,0.025171624714,0.0,0.325423728814,0,1,0,0.227762711864,1.0,23742.0,0.025171624714,0.185354691076,0.325423728814,0,0,1,0.227762711864,0,23742.0,0.325423728814,0.025171624714,0,0,1
4838580,SALADO ISD,Texas,42-Rural: Distant,Large,Low,93.8,0,1,0,4.0,0,0.708553326294,0.0,9038.0,0.0237037037037,0.0288888888889,1,0,0.0288888888889,1,0.0237037037037,0,1,0.708553326294,0.00814814814815,0.345185185185,0,1,0,0.135948148148,4.0,9038.0,0.708553326294,0.0,0.345185185185,0,0,1,0.135948148148,0,9038.0,0.345185185185,0.708553326294,1,0,0
3625440,SALAMANCA CITY SCHOOL DISTRICT,New York,32-Town: Distant,Medium,Average,63.8,0,1,0,5.0,0,0.0326851468763,0.136946628051,20145.0,0.0272536687631,0.0195667365479,1,0,0.0195667365479,1,0.0272536687631,0,1,0.0326851468763,0.0202655485674,0.278825995807,0,1,0,0.193396226415,5.0,20145.0,0.0326851468763,0.136946628051,0.278825995807,0,0,1,0.193396226415,0,20145.0,0.278825995807,0.0326851468763,0,0,1
2510380,SALEM,Massachusetts,21-Suburb: Large,Medium,High,76.2,0,1,0,10.0,0,0.435100088128,0.25317889966,17091.0,0.0157918149466,0.0182384341637,1,0,0.0182384341637,1,0.0157918149466,0,1,0.435100088128,0.0444839857651,0.27268683274,0,1,0,0.163790035587,10.0,17091.0,0.435100088128,0.25317889966,0.27268683274,0,0,1,0.163790035587,0,17091.0,0.27268683274,0.435100088128,1,0,0
2500084,SALEM ACADEMY CHARTER (DISTRICT),Massachusetts,21-Suburb: Large,Small,Average,46.7,0,0,0,1.0,0,,,,0.0064308681672,0.0225080385852,1,0,0.0225080385852,0,0.0064308681672,0,0,,0.102893890675,0.43729903537,0,0,0,0.155144694534,1.0,,,,0.43729903537,0,0,0,0.155144694534,0,,0.43729903537,,1,0,0
3625470,SALEM CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,Average,72.5,0,0,1,2.0,0,0.0823970037453,0.35393258427,22228.0,0.0500807754443,0.0339256865913,1,0,0.0339256865913,0,0.0500807754443,1,1,0.0823970037453,0.0145395799677,0.37802907916,1,0,0,0.194830371567,2.0,22228.0,0.0823970037453,0.35393258427,0.37802907916,0,1,0,0.194830371567,0,22228.0,0.37802907916,0.0823970037453,1,0,0
3910006,SALEM CITY,Ohio,32-Town: Distant,Medium,Average,74.4,0,1,0,5.0,0,0.0,0.316024759285,10078.0,0.0328915071183,0.0338733431517,1,0,0.0338733431517,1,0.0328915071183,0,1,0.0,0.00687285223368,0.312714776632,0,1,0,0.109837997054,5.0,10078.0,0.0,0.316024759285,0.312714776632,0,0,1,0.109837997054,0,10078.0,0.312714776632,0.0,0,0,1
3414550,SALEM CITY BOARD OF EDUCATION,New Jersey,31-Town: Fringe,Small,High,85.7,0,1,0,3.0,0,0.484253427195,0.0800296406076,21850.0,0.0233258088789,0.0233258088789,1,0,0.0233258088789,1,0.0233258088789,0,1,0.484253427195,0.736644093303,0.34762979684,0,1,0,0.187909686817,3.0,21850.0,0.484253427195,0.0800296406076,0.34762979684,0,0,1,0.187909686817,0,21850.0,0.34762979684,0.484253427195,1,0,0
5103460,SALEM CITY PBLC SCHS,Virginia,22-Suburb: Mid-size,Medium,Average,88.5,0,1,0,6.0,0,0.47497291441,0.239219934995,10658.0,0.0340015224562,0.0347627505709,1,0,0.0347627505709,1,0.0340015224562,0,1,0.47497291441,0.115960416138,0.332402943415,0,1,0,0.150175082466,6.0,10658.0,0.47497291441,0.239219934995,0.332402943415,0,0,1,0.150175082466,0,10658.0,0.332402943415,0.47497291441,1,0,0
1809810,SALEM COMMUNITY SCHOOLS,Indiana,32-Town: Distant,Medium,Average,74.1,0,0,1,4.0,0,0.269813519814,0.0,9621.0,0.0447479981159,0.0400376825247,1,0,0.0400376825247,0,0.0447479981159,1,1,0.269813519814,0.000942063118229,0.312293923693,1,0,0,0.116344795101,4.0,9621.0,0.269813519814,0.0,0.312293923693,0,1,0,0.116344795101,0,9621.0,0.312293923693,0.269813519814,1,0,0
2927090,SALEM R-80,Missouri,33-Town: Remote,Medium,Average,85.4,0,0,1,4.0,0,0.490087597971,0.102812355924,7862.0,0.0425963488844,0.052062204192,1,0,0.052062204192,0,0.0425963488844,1,1,0.490087597971,0.0148749154834,0.436781609195,1,0,0,0.159743069642,4.0,7862.0,0.490087597971,0.102812355924,0.436781609195,0,1,0,0.159743069642,0,7862.0,0.436781609195,0.490087597971,0,0,0
3306060,SALEM SCHOOL DISTRICT,New Hampshire,21-Suburb: Large,Medium,Average,100.0,0,1,0,8.0,0,0.213976499691,0.406307977737,12666.0,0.0499171499586,0.0447390223695,1,0,0.0447390223695,1,0.0499171499586,0,0,0.213976499691,0.0103562551781,0.382145816073,0,1,0,0.152450654247,8.0,12666.0,0.213976499691,0.406307977737,0.382145816073,0,0,1,0.152450654247,0,12666.0,0.382145816073,0.213976499691,1,0,0
512090,SALEM SCHOOL DISTRICT,Arkansas,43-Rural: Remote,Large,Average,73.0,0,0,1,2.0,0,0.426451612903,0.123870967742,10109.0,0.0320427236315,0.0333778371162,1,0,0.0333778371162,0,0.0320427236315,1,1,0.426451612903,0.00400534045394,0.299065420561,1,0,0,0.150867823765,2.0,10109.0,0.426451612903,0.123870967742,0.299065420561,0,1,0,0.150867823765,0,10109.0,0.299065420561,0.426451612903,0,0,0
4110820,SALEM-KEIZER SD 24J,Oregon,12-City: Mid-size,Large,Average,76.5,0,0,1,68.0,0,0.232775966142,0.183220009713,10688.0,0.022530502258,0.0223558472018,1,0,0.0223558472018,0,0.022530502258,1,1,0.232775966142,0.0117517902143,0.299882731605,1,0,0,0.111225316078,68.0,10688.0,0.232775966142,0.183220009713,0.299882731605,0,1,0,0.111225316078,0,10688.0,0.299882731605,0.232775966142,1,0,0
806330,SALIDA SCHOOL DISTRICT NO. R-32,Colorado,33-Town: Remote,Medium,Low,82.5,0,1,0,4.0,0,0.0992957746479,0.0,11516.0,0.0323176361958,0.0369344413666,1,0,0.0369344413666,1,0.0323176361958,0,1,0.0992957746479,0.000923361034164,0.310249307479,0,1,0,0.148138248848,4.0,11516.0,0.0992957746479,0.0,0.310249307479,0,0,1,0.148138248848,0,11516.0,0.310249307479,0.0992957746479,0,0,0
2011370,SALINA,Kansas,33-Town: Remote,Large,Average,73.7,0,1,0,12.0,0,0.708291348784,0.0,11356.0,0.0233352305065,0.0234775184974,1,0,0.0234775184974,1,0.0233352305065,0,1,0.708291348784,0.0424018212863,0.300227660785,0,1,0,0.169698637677,12.0,11356.0,0.708291348784,0.0,0.300227660785,0,0,1,0.169698637677,0,11356.0,0.300227660785,0.708291348784,0,0,1
4026730,SALINA,Oklahoma,42-Rural: Distant,Medium,High,95.3,0,1,0,3.0,0,0.0,0.184039087948,8028.0,0.0100222717149,0.0155902004454,1,0,0.0155902004454,1,0.0100222717149,0,1,0.0,0.0022271714922,0.315144766147,0,1,0,0.127951002227,3.0,8028.0,0.0,0.184039087948,0.315144766147,0,0,1,0.127951002227,0,8028.0,0.315144766147,0.0,0,0,0
633980,SALINAS UNION HIGH,California,12-City: Mid-size,Medium,Average,75.0,0,0,0,10.0,0,0.313882654697,0.184097467137,9536.0,0.0108164951551,0.0114174115526,1,0,0.0114174115526,0,0.0108164951551,0,1,0.313882654697,0.0226845940059,0.711109441899,0,0,0,0.0594862164801,10.0,9536.0,0.313882654697,0.184097467137,0.711109441899,0,0,0,0.0594862164801,0,9536.0,0.711109441899,0.313882654697,1,0,0
